06581930+0623040,5340.0,81.0,4.17,0.22,-0.25,0.08,2.08,,Br32,0.9996
06582090+0622490,6336.0,64.0,3.94,0.17,-0.61,0.06,2.1,,Br32,1.0
06582201+0628540,5592.0,69.0,4.3,0.21,-0.44,0.05,2.39,0.14,Br32,0.9999
06582362+0623318,6134.0,81.0,3.57,0.22,-0.13,0.08,2.31,0.46,Br32,0.9999
06582413+0624417,6112.0,85.0,3.79,0.22,0.02,0.08,2.25,,Br32,0.9998
06574833+0625052,5959.0,81.0,4.63,0.22,-0.38,0.08,2.86,0.13,Br32,0.9987
06575232+0626515,5811.0,81.0,4.11,0.22,-0.37,0.08,2.68,0.16,Br32,0.9991
06575301+0625054,6300.0,80.0,4.48,0.21,-0.26,0.07,2.97,0.1,Br32,1.0
06575864+0626186,6036.0,64.0,4.36,0.17,-0.8,0.05,2.5,0.1,Br32,1.0
06575971+0626232,5182.0,66.0,3.96,0.18,-0.53,0.05,1.09,0.16,Br32,1.0
06575986+0626550,4664.0,80.0,2.72,0.22,-1.27,0.08,1.04,,Br32,0.9973
06580118+0630375,6564.0,82.0,4.63,0.22,0.41,0.06,2.94,0.24,Br32,1.0
06580135+0630092,6428.0,81.0,4.28,0.21,0.01,0.08,2.99,0.18,Br32,1.0
06580371+0620169,6317.0,82.0,4.29,0.21,-0.54,0.08,1.87,,Br32,1.0
06580397+0624396,6240.0,84.0,4.12,0.22,-0.4,0.08,2.78,0.18,Br32,0.9999
06580400+0627168,6014.0,66.0,4.13,0.17,-0.35,0.06,1.59,0.36,Br32,1.0
06580493+0625444,6026.0,64.0,4.07,0.17,-0.56,0.05,2.7,0.08,Br32,1.0
06580499+0627356,6249.0,66.0,4.13,0.18,-0.57,0.05,2.4,0.1,Br32,1.0
06580623+0625285,6110.0,65.0,3.84,0.18,-0.42,0.05,2.43,0.11,Br32,0.9997
06580669+0627100,5934.0,64.0,4.27,0.17,-0.47,0.05,2.76,0.08,Br32,0.9999
06580719+0626367,6099.0,65.0,4.14,0.17,-0.48,0.05,2.02,0.14,Br32,0.9967
06580725+0630202,6005.0,64.0,4.17,0.17,-0.5,0.05,1.86,0.17,Br32,1.0
06580751+0625589,6236.0,64.0,4.23,0.18,-0.55,0.05,2.75,0.08,Br32,1.0
06580785+0628566,6274.0,65.0,4.16,0.17,-0.42,0.05,2.93,0.07,Br32,1.0
06580798+0628291,5534.0,83.0,4.48,0.22,-0.29,0.07,2.2,0.22,Br32,0.9999
06580849+0626148,6030.0,64.0,4.42,0.18,-0.57,0.06,2.45,0.1,Br32,0.9998
06580858+0627190,6185.0,66.0,3.99,0.18,-0.48,0.06,2.22,0.16,Br32,1.0
06580881+0628230,6341.0,66.0,4.22,0.18,-0.17,0.05,2.52,0.11,Br32,1.0
06581052+0625534,5945.0,64.0,4.5,0.18,-0.36,0.05,2.47,0.1,Br32,0.9999
06581156+0631069,6314.0,81.0,4.14,0.22,-0.41,0.07,2.92,0.1,Br32,1.0
06581202+0623266,6203.0,66.0,4.09,0.17,-0.47,0.05,2.39,0.13,Br32,1.0
06581260+0626303,6238.0,66.0,4.05,0.17,-0.5,0.05,2.27,0.11,Br32,1.0
06581372+0624136,6339.0,81.0,5.0,0.21,0.03,0.08,2.48,,Br32,0.9999
06581642+0623348,6429.0,65.0,3.99,0.17,-0.45,0.05,2.88,0.09,Br32,0.9999
06581855+0627137,5519.0,64.0,4.28,0.17,-0.4,0.05,1.92,0.24,Br32,1.0
06582106+0622060,6283.0,64.0,4.17,0.17,-0.47,0.05,2.42,0.11,Br32,1.0
06582214+0629036,6087.0,83.0,4.66,0.22,-0.6,0.08,2.84,0.16,Br32,1.0
06582503+0624347,6328.0,63.0,4.24,0.17,-0.66,0.06,2.36,0.14,Br32,0.9981
06582579+0624005,6124.0,66.0,4.23,0.17,-0.26,0.05,2.65,0.11,Br32,1.0
06582632+0624474,5131.0,64.0,3.44,0.18,-0.37,0.05,0.81,0.17,Br32,0.9995
06575056+0626120,4927.0,32.0,2.73,0.05,-0.24,0.05,0.26,,Br32,1.0
06575269+0628365,5892.0,66.0,4.16,0.18,-0.65,0.06,2.03,0.11,Br32,1.0
06575334+0628060,4914.0,22.0,2.57,0.04,-0.34,0.03,0.26,0.07,Br32,1.0
06575489+0622582,6242.0,65.0,4.04,0.18,-0.42,0.05,1.65,,Br32,0.9982
06575615+0628305,4900.0,27.0,2.62,0.04,-0.19,0.03,0.31,0.08,Br32,1.0
06580225+0624567,4831.0,31.0,2.83,0.05,-0.25,0.05,0.25,,Br32,1.0
06580317+0624222,4366.0,27.0,1.87,0.04,-0.23,0.04,-0.77,0.12,Br32,1.0
06580520+0625591,5673.0,66.0,4.32,0.18,-0.55,0.06,1.61,0.16,Br32,1.0
06580693+0625565,5034.0,23.0,2.85,0.04,-0.22,0.04,0.4,0.07,Br32,0.9999
06580823+0624195,4915.0,30.0,2.64,0.05,-0.36,0.05,0.3,,Br32,1.0
06581041+0627202,4881.0,31.0,2.75,0.05,-0.29,0.05,0.33,,Br32,1.0
06581062+0620402,6100.0,64.0,4.29,0.17,-0.44,0.05,2.35,0.09,Br32,0.998
06581072+0626212,5074.0,63.0,3.3,0.17,-0.28,0.06,0.83,0.14,Br32,1.0
06581419+0628477,5977.0,63.0,4.21,0.17,-0.34,0.06,1.9,0.14,Br32,1.0
06581795+0625351,6286.0,65.0,4.02,0.18,-0.52,0.06,2.6,0.11,Br32,1.0
06581869+0627037,5899.0,65.0,4.23,0.17,-0.38,0.05,1.59,,Br32,0.9997
06582015+0625397,6126.0,64.0,4.13,0.17,-0.42,0.06,1.65,,Br32,1.0
06582220+0624028,6571.0,66.0,3.88,0.17,-0.44,0.06,2.39,,Br32,0.9657
06581064+0630417,6145.0,65.0,3.99,0.17,-0.59,0.05,2.04,0.17,Br32,1.0
06574927+0626531,5638.0,63.0,4.52,0.18,-0.24,0.05,2.23,0.15,Br32,0.9999
06575192+0625574,4947.0,66.0,3.53,0.18,-1.0,0.05,1.14,,Br32,0.9822
06575214+0625050,5672.0,63.0,3.89,0.17,-0.37,0.06,2.07,0.19,Br32,0.9999
06575240+0630275,6258.0,64.0,4.07,0.17,-0.51,0.05,2.72,0.06,Br32,1.0
06575383+0628243,5857.0,66.0,4.25,0.18,-0.52,0.06,2.55,0.08,Br32,0.9967
06575602+0630205,5615.0,104.0,4.52,0.34,-0.33,0.1,1.86,0.19,Br32,1.0
06575624+0623280,5833.0,62.0,4.83,0.18,-0.16,0.05,2.49,0.1,Br32,0.9998
06575754+0629072,5979.0,67.0,3.9,0.18,-0.31,0.05,1.69,,Br32,1.0
06575780+0630269,6263.0,68.0,4.06,0.18,-0.35,0.05,2.82,0.06,Br32,1.0
06575936+0627324,5450.0,66.0,4.49,0.18,-0.44,0.06,1.34,,Br32,0.9999
06575952+0629533,5678.0,104.0,3.82,0.33,-0.47,0.09,2.17,0.22,Br32,0.9999
06575954+0626196,5188.0,64.0,4.69,0.17,-0.53,0.05,1.66,,Br32,0.9998
06575993+0628329,6083.0,83.0,3.24,0.22,-0.46,0.08,2.78,0.14,Br32,0.9999
06580132+0626244,5652.0,64.0,4.65,0.17,-0.56,0.05,2.17,0.12,Br32,0.9999
06580150+0627418,5432.0,104.0,4.4,0.33,-0.19,0.1,1.84,,Br32,0.9998
06580438+0623224,6182.0,63.0,4.3,0.18,-0.31,0.05,2.63,0.08,Br32,1.0
06580462+0624452,6000.0,65.0,4.51,0.17,-0.09,0.06,2.3,0.18,Br32,1.0
06580526+0628099,6067.0,66.0,4.51,0.18,-0.24,0.06,2.56,0.14,Br32,1.0
06580527+0622312,5333.0,84.0,4.86,0.22,-0.13,0.08,1.67,0.25,Br32,0.9994
06580593+0630035,5342.0,83.0,4.52,0.22,-0.19,0.07,1.84,,Br32,0.9922
06580607+0627171,5302.0,69.0,4.67,0.21,-0.53,0.05,1.88,0.14,Br32,0.9971
06580615+0626526,5731.0,65.0,4.46,0.17,-0.44,0.05,2.05,0.12,Br32,0.9998
06580716+0626166,5445.0,65.0,4.32,0.18,-0.47,0.06,1.5,0.26,Br32,0.9999
06580792+0627381,5325.0,82.0,3.6,0.22,-0.47,0.08,1.64,0.22,Br32,0.9998
06580857+0626104,6085.0,68.0,4.12,0.17,-0.4,0.05,2.19,0.08,Br32,1.0
06580859+0625019,6122.0,66.0,4.39,0.17,-0.51,0.06,2.52,0.08,Br32,0.9763
06580915+0628017,5969.0,65.0,4.53,0.17,-0.47,0.05,2.65,0.09,Br32,1.0
06580970+0629485,6087.0,67.0,4.43,0.17,-0.35,0.06,2.6,0.09,Br32,0.9996
06581077+0623377,5373.0,65.0,4.85,0.17,-0.48,0.05,1.63,0.17,Br32,0.9999
06581084+0629112,5615.0,65.0,3.88,0.18,-0.41,0.05,2.14,0.18,Br32,0.9976
06581298+0627254,6019.0,64.0,4.29,0.17,-0.43,0.06,2.45,0.08,Br32,0.9999
06581390+0625203,6152.0,66.0,4.19,0.17,-0.48,0.06,2.05,0.12,Br32,1.0
06581401+0622261,5089.0,64.0,3.37,0.17,-0.32,0.05,0.95,0.09,Br32,1.0
06581409+0623309,5618.0,71.0,4.27,0.21,-0.4,0.06,1.64,,Br32,0.9975
06581421+0627334,6037.0,63.0,4.22,0.17,-0.33,0.05,2.7,0.08,Br32,1.0
06581507+0630475,5936.0,65.0,4.45,0.17,-0.4,0.05,2.54,0.09,Br32,0.9997
06581525+0627118,5536.0,65.0,4.9,0.17,-0.3,0.05,2.06,0.16,Br32,0.9999
06581545+0627282,5802.0,64.0,4.3,0.17,-0.33,0.05,2.13,0.17,Br32,1.0
06581558+0622044,5434.0,65.0,4.81,0.17,-0.35,0.06,1.52,,Br32,0.9999
06581690+0627309,5844.0,63.0,4.38,0.18,-0.37,0.05,2.33,0.14,Br32,0.9999
06581740+0626184,5724.0,65.0,4.38,0.17,-0.43,0.06,1.81,0.42,Br32,0.9997
06581788+0624265,5715.0,69.0,4.55,0.21,-0.23,0.05,2.11,0.15,Br32,0.9992
06581802+0628295,5497.0,80.0,4.29,0.22,-0.39,0.08,1.96,,Br32,0.9993
06581860+0625400,5625.0,71.0,4.5,0.21,-0.41,0.06,2.27,0.15,Br32,1.0
06581936+0627194,6253.0,82.0,4.47,0.22,-0.03,0.08,3.12,0.14,Br32,0.9998
06581992+0621459,6202.0,64.0,4.16,0.18,-0.5,0.05,2.08,0.09,Br32,1.0
06582069+0619175,6168.0,65.0,4.05,0.18,-0.4,0.05,2.68,0.07,Br32,1.0
06582173+0628549,5345.0,82.0,3.85,0.22,-0.48,0.08,1.94,,Br32,0.9996
06582243+0626488,5304.0,79.0,3.14,0.22,-0.46,0.08,1.56,,Br32,0.999
06582421+0629090,5451.0,104.0,4.69,0.32,-0.39,0.09,1.62,0.43,Br32,0.9997
06582551+0630097,5804.0,64.0,4.08,0.18,-0.37,0.05,1.16,,Br32,0.9999
06582562+0624530,5555.0,65.0,4.65,0.18,-0.36,0.05,2.05,0.18,Br32,0.9999
06582604+0628035,5769.0,83.0,4.34,0.22,-0.07,0.08,2.48,,Br32,0.9999
06574913+0630031,5361.0,65.0,4.16,0.17,-0.48,0.05,0.94,0.31,Br32,0.9999
06575139+0625599,5217.0,81.0,3.61,0.22,-0.29,0.08,1.58,,Br32,0.9936
06575139+0626328,5960.0,65.0,4.11,0.17,-0.5,0.05,2.6,0.09,Br32,0.9976
06575203+0621497,6154.0,101.0,4.54,0.34,0.07,0.1,2.72,0.16,Br32,0.9999
06575307+0628377,5816.0,81.0,3.77,0.22,-0.5,0.08,1.94,0.26,Br32,0.9999
06575377+0622068,5812.0,105.0,4.33,0.33,0.1,0.09,2.49,0.2,Br32,0.9999
06575402+0624587,5793.0,83.0,3.4,0.22,-0.49,0.07,2.65,0.15,Br32,0.9999
06575584+0629385,6122.0,64.0,4.23,0.18,-0.33,0.06,2.8,0.08,Br32,0.9999
06575634+0627267,6091.0,66.0,4.17,0.17,-0.48,0.05,2.34,0.1,Br32,0.9999
06575024+0630310,5661.0,66.0,4.83,0.14,-0.54,0.08,2.22,0.13,Br32,0.9999
06575105+0631137,5391.0,64.0,3.65,0.14,-0.32,0.07,1.01,0.32,Br32,1.0
06575213+0629184,6203.0,64.0,3.93,0.15,-0.35,0.07,2.32,0.1,Br32,1.0
06575323+0627039,6198.0,66.0,4.22,0.14,-0.33,0.07,3.04,0.08,Br32,1.0
06575517+0626460,5689.0,64.0,4.36,0.14,-0.39,0.07,2.11,0.15,Br32,1.0
06575578+0628126,6140.0,65.0,4.41,0.14,-0.32,0.07,2.85,0.07,Br32,1.0
06575667+0628179,5891.0,65.0,4.48,0.14,-0.36,0.07,2.55,0.1,Br32,0.9994
06575691+0627169,6267.0,65.0,4.3,0.14,-0.33,0.07,2.85,0.06,Br32,1.0
06575840+0623497,5875.0,63.0,4.28,0.14,-0.26,0.07,2.25,0.2,Br32,1.0
06575894+0626486,6270.0,64.0,4.5,0.15,-0.32,0.07,2.5,0.11,Br32,0.9998
06580016+0626396,5701.0,66.0,3.71,0.14,-0.31,0.07,1.6,0.17,Br32,1.0
06580121+0622131,6169.0,65.0,4.19,0.14,-0.37,0.07,2.82,0.1,Br32,0.9999
06580246+0625238,6295.0,64.0,4.21,0.15,-0.36,0.07,2.89,0.06,Br32,0.9999
06580288+0625411,5632.0,64.0,4.42,0.14,-0.46,0.07,1.87,,Br32,0.9999
06580297+0625584,6216.0,68.0,4.44,0.14,-0.33,0.07,2.82,0.07,Br32,1.0
06580403+0622581,6061.0,64.0,3.91,0.15,-0.22,0.07,2.29,0.09,Br32,1.0
06580447+0626557,5866.0,63.0,4.32,0.15,-0.36,0.07,2.33,0.12,Br32,0.9999
06580516+0623013,4282.0,32.0,1.8,0.06,-0.34,0.05,-0.85,0.13,Br32,1.0
06580606+0620556,6154.0,65.0,4.22,0.14,-0.29,0.07,2.93,0.11,Br32,1.0
06580652+0625389,6232.0,64.0,4.42,0.14,-0.26,0.07,2.81,0.12,Br32,1.0
06580703+0626474,5997.0,65.0,4.34,0.14,-0.21,0.07,2.4,0.13,Br32,0.9999
06580904+0626090,6258.0,66.0,4.1,0.15,-0.36,0.07,2.31,0.1,Br32,0.9997
06581024+0621063,6344.0,67.0,4.04,0.14,-0.35,0.07,2.79,0.09,Br32,1.0
06581029+0630000,6195.0,65.0,4.0,0.14,-0.35,0.07,1.68,0.39,Br32,0.9993
06581058+0626484,5736.0,65.0,3.9,0.14,-0.39,0.07,1.71,0.16,Br32,0.9987
06581327+0626028,5560.0,64.0,3.66,0.14,-0.29,0.07,1.63,0.12,Br32,1.0
06581408+0626432,5355.0,62.0,3.83,0.14,-0.39,0.07,1.36,0.14,Br32,1.0
06581471+0627024,6221.0,66.0,4.12,0.14,-0.2,0.07,2.89,0.06,Br32,1.0
06581473+0631199,6379.0,63.0,4.09,0.14,-0.4,0.07,2.36,0.09,Br32,1.0
06581615+0622387,6209.0,66.0,4.32,0.14,-0.16,0.07,2.48,0.14,Br32,0.9998
06581923+0626333,6342.0,64.0,4.02,0.15,-0.35,0.07,2.76,0.07,Br32,1.0
06581983+0624485,6218.0,64.0,4.34,0.14,-0.21,0.07,2.9,0.08,Br32,1.0
06582027+0623482,6260.0,66.0,3.92,0.14,-0.42,0.07,2.53,0.1,Br32,0.9998
06582217+0625076,4980.0,63.0,2.48,0.15,-0.39,0.07,0.57,0.18,Br32,0.9977
06582463+0624211,6437.0,92.0,3.59,0.14,-0.82,0.05,2.95,0.09,Br32,0.9984
06582478+0624100,6109.0,65.0,3.85,0.14,-0.34,0.07,1.86,0.21,Br32,1.0
06582634+0628040,6296.0,66.0,3.97,0.14,-0.41,0.07,2.21,0.19,Br32,1.0
06582662+0630128,6257.0,62.0,3.98,0.14,-0.39,0.07,2.25,0.12,Br32,1.0
06583089+0623307,6307.0,64.0,4.05,0.14,-0.25,0.07,2.61,0.07,Br32,1.0
06574763+0623449,4812.0,31.0,2.76,0.05,-0.29,0.05,0.07,,Br32,1.0
06574791+0623475,4758.0,30.0,2.68,0.05,-0.3,0.05,0.52,0.09,Br32,0.9982
06580078+0626537,5052.0,31.0,2.54,0.05,-0.29,0.05,0.51,,Br32,1.0
06580308+0626161,4936.0,29.0,2.68,0.05,-0.29,0.05,0.21,,Br32,0.9824
06580338+0626499,4152.0,42.0,1.37,0.07,-0.44,0.05,-0.67,0.12,Br32,1.0
06580421+0627172,5099.0,23.0,2.97,0.04,-0.11,0.04,0.53,0.13,Br32,1.0
06581375+0627549,4920.0,31.0,2.66,0.05,-0.29,0.05,-0.03,,Br32,1.0
06582290+0626253,4928.0,30.0,2.65,0.05,-0.28,0.05,0.15,,Br32,1.0
07160722-1314272,5793.0,83.0,4.81,0.22,-0.21,0.08,2.74,0.15,Br36,0.9977
07161398-1311119,5516.0,79.0,3.28,0.22,-0.49,0.08,2.5,0.14,Br36,0.9808
07161693-1315132,5145.0,64.0,3.48,0.17,-0.02,0.05,1.44,0.21,Br36,0.9865
07161707-1316305,5760.0,84.0,4.0,0.22,-0.4,0.08,2.61,0.14,Br36,0.9987
07162000-1304063,5960.0,66.0,4.29,0.17,-0.22,0.05,2.74,0.1,Br36,0.9994
07162350-1321199,5648.0,83.0,3.84,0.21,-0.17,0.08,2.35,0.14,Br36,0.9992
07162772-1315322,5905.0,65.0,4.72,0.17,-0.19,0.05,2.18,0.17,Br36,0.9992
07162779-1318188,5715.0,66.0,3.99,0.17,-0.27,0.05,2.55,0.11,Br36,0.9993
07162935-1318354,5519.0,65.0,4.1,0.17,-0.21,0.06,1.94,0.14,Br36,0.9993
07163328-1316019,5027.0,64.0,3.18,0.17,-0.31,0.05,1.22,0.16,Br36,0.9984
07163664-1313443,5553.0,82.0,2.98,0.21,-0.33,0.07,2.74,0.18,Br36,0.998
07163773-1313049,6038.0,104.0,3.76,0.34,-0.09,0.1,3.17,0.18,Br36,0.9978
07163870-1310244,5760.0,64.0,4.3,0.18,-0.21,0.06,2.79,0.1,Br36,0.9977
07163982-1320304,4963.0,65.0,3.33,0.18,-0.25,0.06,1.54,0.13,Br36,0.9965
07164795-1316024,5387.0,81.0,3.92,0.21,-0.49,0.08,2.08,0.22,Br36,0.9948
07155232-1311130,5479.0,66.0,3.51,0.17,-0.55,0.06,2.45,0.11,Br36,0.9987
07155441-1313414,6134.0,103.0,4.32,0.35,-0.11,0.09,2.87,0.18,Br36,0.9914
07160749-1312096,6124.0,82.0,4.54,0.22,-0.16,0.08,2.46,0.29,Br36,0.9968
07161183-1312270,5075.0,63.0,3.29,0.17,-0.01,0.06,1.11,0.25,Br36,0.9976
07161195-1311553,5528.0,64.0,3.94,0.17,-0.22,0.05,1.72,0.28,Br36,0.9978
07161876-1313539,4937.0,64.0,3.36,0.17,-0.44,0.05,1.41,0.17,Br36,0.998
07161946-1313095,5858.0,64.0,4.23,0.17,-0.5,0.05,2.54,0.12,Br36,0.9991
07162048-1311373,4990.0,63.0,3.17,0.17,-0.13,0.05,0.89,0.23,Br36,0.9791
07162050-1314197,4734.0,63.0,2.47,0.17,-0.26,0.06,0.79,0.14,Br36,0.9998
07162204-1308239,5420.0,82.0,3.31,0.22,-0.08,0.08,2.46,0.14,Br36,0.996
07162212-1311051,4926.0,81.0,2.36,0.21,-0.46,0.08,1.22,0.27,Br36,0.9967
07162329-1308456,5440.0,84.0,2.27,0.22,-0.45,0.08,2.27,0.2,Br36,0.9757
07162589-1311596,5366.0,83.0,2.88,0.23,-0.37,0.08,2.33,0.16,Br36,0.993
07162701-1310081,5935.0,84.0,3.94,0.22,-0.19,0.08,2.68,0.16,Br36,0.9968
07162703-1307440,5707.0,65.0,4.08,0.18,-0.07,0.05,2.31,0.13,Br36,0.9901
07162725-1310376,5752.0,82.0,3.68,0.22,-0.49,0.07,2.4,0.19,Br36,0.9939
07162741-1312006,6011.0,83.0,3.63,0.21,-0.14,0.08,2.76,0.17,Br36,0.9946
07162746-1311194,5767.0,65.0,4.09,0.17,-0.38,0.05,2.65,0.09,Br36,0.9987
07162834-1307053,5452.0,63.0,3.85,0.17,-0.34,0.05,2.05,0.13,Br36,0.998
07162855-1311160,4997.0,65.0,3.27,0.18,-0.1,0.06,1.24,0.16,Br36,0.9928
07162891-1310233,5547.0,82.0,2.86,0.22,-0.46,0.07,2.32,0.16,Br36,0.9953
07163057-1310135,5107.0,65.0,3.75,0.17,-0.23,0.05,1.62,0.1,Br36,0.9994
07163127-1310328,5870.0,64.0,3.95,0.17,-0.14,0.05,2.54,0.1,Br36,0.9912
07163460-1311054,5743.0,81.0,3.5,0.22,-0.08,0.08,2.24,,Br36,0.9601
07163873-1311394,5413.0,80.0,4.19,0.21,-0.24,0.07,2.56,0.12,Br36,0.9976
07164005-1312365,5030.0,65.0,3.54,0.18,0.03,0.06,1.5,0.14,Br36,0.9921
07165851-1309503,5574.0,81.0,3.3,0.22,-0.11,0.08,2.41,0.14,Br36,0.9974
07161811-1310432,4583.0,33.0,2.56,0.05,-0.18,0.05,0.23,0.08,Br36,0.9968
07163517-1310311,4679.0,33.0,2.73,0.05,-0.15,0.05,0.44,0.1,Br36,0.9995
07160171-1312232,4721.0,64.0,2.61,0.17,-0.14,0.05,0.78,,Br36,0.9992
07160489-1314204,5863.0,83.0,3.81,0.22,-0.52,0.08,2.58,0.13,Br36,0.9986
07161142-1309387,5613.0,66.0,3.98,0.18,-0.35,0.05,2.44,0.11,Br36,0.9991
07161150-1312477,5416.0,82.0,2.95,0.22,-0.46,0.08,2.56,0.16,Br36,0.9981
07161882-1311577,5918.0,82.0,4.07,0.21,-0.41,0.07,2.65,0.12,Br36,0.9957
07162084-1308434,6145.0,82.0,4.38,0.22,-0.12,0.08,2.62,0.19,Br36,0.9987
07162099-1308318,5096.0,65.0,3.36,0.17,-0.02,0.05,0.76,1.04,Br36,0.9939
07162129-1318171,5637.0,83.0,3.57,0.22,-0.32,0.08,2.28,0.21,Br36,0.9961
07162290-1313412,5870.0,65.0,4.48,0.17,-0.41,0.06,2.79,0.1,Br36,0.9753
07162292-1314162,5819.0,82.0,4.42,0.22,-0.27,0.08,2.6,0.14,Br36,0.9985
07162354-1306594,5545.0,64.0,3.71,0.18,-0.12,0.05,1.84,0.21,Br36,0.9992
07162417-1309044,5436.0,67.0,3.53,0.17,-0.34,0.05,2.41,0.11,Br36,0.9984
07162496-1312164,5731.0,67.0,4.51,0.18,-0.34,0.05,2.53,0.11,Br36,0.9623
07162503-1310296,5510.0,65.0,3.22,0.18,-0.57,0.05,2.29,0.11,Br36,0.9935
07162705-1309583,4981.0,63.0,3.54,0.18,-0.34,0.05,1.0,0.27,Br36,0.9995
07162738-1310305,5660.0,67.0,3.9,0.17,-0.43,0.05,1.59,,Br36,0.9964
07162760-1312142,5849.0,79.0,3.82,0.22,-0.16,0.08,2.54,0.15,Br36,0.9972
07162864-1310530,5197.0,65.0,3.98,0.18,-0.31,0.05,1.57,0.19,Br36,0.999
07163024-1312230,4909.0,64.0,3.12,0.17,-0.49,0.05,1.1,0.31,Br36,0.9976
07163367-1309129,5292.0,81.0,3.29,0.22,-0.55,0.08,1.63,,Br36,0.9978
07163450-1311317,5997.0,63.0,4.1,0.18,-0.09,0.06,2.97,0.1,Br36,0.998
07163471-1303410,5628.0,65.0,4.46,0.18,-0.05,0.05,2.19,0.13,Br36,0.9866
07163808-1312459,5885.0,83.0,3.5,0.22,-0.2,0.08,2.53,0.19,Br36,0.9983
07163819-1310564,5430.0,81.0,4.74,0.22,-0.37,0.08,2.38,0.17,Br36,0.9982
07163906-1312433,5625.0,64.0,4.08,0.17,-0.25,0.05,2.34,0.16,Br36,0.9531
07163922-1310479,6421.0,104.0,4.08,0.34,0.11,0.1,2.86,0.23,Br36,0.992
07164223-1311548,5988.0,85.0,4.11,0.22,-0.25,0.08,2.53,0.22,Br36,0.9987
07165003-1315435,4902.0,81.0,3.32,0.22,-0.71,0.08,1.09,,Br36,0.9945
07160107-1317329,5018.0,63.0,3.24,0.17,0.1,0.05,1.06,,Br36,0.9997
07160849-1304452,5075.0,64.0,3.33,0.17,-0.01,0.05,1.26,,Br36,0.9996
07161139-1318289,5577.0,82.0,3.11,0.21,-0.29,0.08,2.36,0.16,Br36,0.9784
07161839-1311057,4449.0,66.0,2.27,0.18,-0.27,0.05,0.09,0.15,Br36,0.9998
07161844-1312066,4975.0,82.0,4.24,0.22,-0.44,0.07,1.96,0.17,Br36,0.9987
07161931-1313149,5473.0,81.0,3.9,0.22,-0.29,0.08,2.07,0.15,Br36,0.9925
07161978-1315363,5184.0,83.0,3.03,0.21,-0.54,0.08,2.13,0.19,Br36,0.9938
07162022-1310489,6536.0,83.0,4.37,0.22,-0.33,0.08,2.29,,Br36,0.9985
07162075-1315457,5494.0,83.0,4.13,0.21,-0.17,0.08,2.1,0.18,Br36,0.9993
07162121-1316266,5730.0,66.0,3.92,0.17,-0.16,0.05,2.51,0.12,Br36,0.9984
07162216-1315374,4665.0,66.0,2.39,0.17,-0.25,0.05,-0.09,0.45,Br36,0.9905
07162227-1312375,5801.0,82.0,4.66,0.22,-0.1,0.08,2.27,0.22,Br36,0.9972
07162717-1307077,5759.0,82.0,3.61,0.21,-0.05,0.08,2.49,0.14,Br36,0.998
07162762-1309303,5717.0,80.0,3.1,0.22,-0.43,0.08,2.66,0.15,Br36,0.9981
07162780-1312559,5699.0,82.0,3.86,0.22,-0.19,0.07,2.2,0.21,Br36,0.9987
07162827-1317063,4693.0,63.0,2.35,0.18,-0.16,0.06,0.74,,Br36,0.9985
07163097-1312569,4718.0,63.0,2.45,0.17,-0.3,0.05,0.35,0.35,Br36,0.9994
07163134-1312474,4887.0,65.0,3.51,0.17,-0.08,0.06,1.11,0.14,Br36,0.9896
07155687-1311181,5004.0,68.0,3.58,0.17,-0.15,0.06,0.87,0.26,Br36,0.9969
07155803-1313094,5166.0,66.0,3.76,0.17,-0.13,0.05,1.31,0.23,Br36,0.9989
07160421-1312592,4747.0,64.0,2.52,0.17,-0.25,0.05,0.69,,Br36,0.9912
07161322-1303264,4366.0,65.0,1.97,0.18,-0.28,0.05,-0.19,0.14,Br36,0.9998
07161365-1315324,5981.0,64.0,4.13,0.17,-0.04,0.05,2.69,0.11,Br36,0.9987
07161430-1310190,4824.0,66.0,2.89,0.17,-0.08,0.05,0.43,0.28,Br36,0.9997
07161585-1310218,5653.0,83.0,4.24,0.22,-0.17,0.08,2.38,0.14,Br36,0.9989
07161647-1312293,5758.0,64.0,3.95,0.16,-0.3,0.06,2.51,0.1,Br36,0.9986
07161751-1315339,6028.0,65.0,4.1,0.17,-0.09,0.05,2.41,0.15,Br36,0.996
07161803-1313522,5970.0,66.0,4.11,0.18,-0.17,0.05,2.44,0.17,Br36,0.9983
07161925-1309500,4838.0,65.0,3.94,0.18,-0.63,0.05,0.82,,Br36,0.9991
07161986-1318192,5827.0,65.0,4.31,0.18,0.06,0.05,2.64,0.1,Br36,0.9983
07162096-1314120,5974.0,65.0,4.5,0.17,-0.19,0.05,2.62,0.11,Br36,0.9979
07162141-1312111,5760.0,68.0,3.97,0.18,-0.32,0.05,2.56,0.13,Br36,0.9823
07162315-1312451,6244.0,63.0,4.28,0.17,-0.16,0.05,2.42,,Br36,0.9975
07162464-1310353,5088.0,64.0,3.21,0.17,-0.4,0.06,1.04,0.17,Br36,0.9583
07162543-1313503,6140.0,66.0,4.19,0.18,-0.17,0.06,2.83,0.13,Br36,0.9991
07162591-1311257,5070.0,65.0,3.44,0.18,-0.18,0.06,1.21,0.15,Br36,0.9994
07162721-1310199,5917.0,63.0,4.41,0.18,-0.43,0.05,2.12,0.17,Br36,0.9982
07162773-1308089,5957.0,64.0,4.27,0.17,-0.09,0.06,2.41,0.14,Br36,0.9966
07162850-1311451,5530.0,64.0,3.8,0.17,-0.18,0.05,2.2,0.1,Br36,0.9674
